Rank,Corridor Name,Road Type,Number of Links,Total Passenger Count Equivalent,Total DAC-Originating Passenger Count Equivalent,avg_composite,p75_composite,Share of Passenger Count Equivalent Originating from DACs ,pct_dac_pce,pct_dac_share,Corridor Composite DAC Score
6509,Le Flore Drive,residential,4,78,14,37.25713557807162,37.25713557807162,18%,26.581082583083248,44.77047904857175,35.68
6510,Marguerita Avenue,residential,2,712,51,33.53366689776723,43.526608585246876,7%,40.49127486940091,30.810270090030013,35.65
6511,Saugus Avenue,residential,12,3300,93,30.338997385500807,44.16410158958211,3%,48.91630543514505,22.35189507613649,35.63
6512,East Avenue R 11,residential,4,114,18,21.678103360425006,21.678103360425006,16%,28.609536512170724,42.56974547071246,35.59
6513,South Le Doux Road,residential,1,44,9,41.46320071501958,41.46320071501958,20%,23.324441480493498,47.838168278314996,35.58
6514,Gledhill Street,residential,2,1451,69,39.49929834526425,52.475055756492395,5%,44.659330888073804,26.453262198510615,35.56
6515,San Rafael Avenue,secondary,3,826,54,31.074116457980068,39.83728292556613,7%,41.29154162,29.787707013448927,35.54
6516,East 3rd Street,tertiary,13,115,18,39.59033836849853,62.35705873017199,16%,28.609536512170724,42.40302322996554,35.51
6517,Park Avenue,residential,2,72,13,40.955440747763475,54.65926936024124,18%,26.14204734911637,44.85939758,35.50
6518,Canada Avenue,tertiary,2,2849,89,35.63821345339426,46.68342841868741,3%,48.143825719684344,22.85206179837724,35.50
6519,West 227th Place,residential,1,210,26,43.41906329092777,43.41906329092777,12%,32.53306657774814,38.41280426808936,35.47
6520,Festividad Drive,residential,6,5622,108,29.153545444673686,44.75930736653942,2%,51.255974213626764,19.64543736801156,35.45
6521,Dona Lisa Drive,residential,3,88,15,29.73115764678366,37.82284470877152,17%,27.07013449,43.831277092364125,35.45
6522,Cerca Drive,residential,6,5622,108,29.153545444673686,44.75930736653942,2%,51.255974213626764,19.64543736801156,35.45
6523,Dona Rosa Drive,residential,2,88,15,37.68397554232064,41.91556964,17%,27.07013449,43.831277092364125,35.45
6524,Camino Del Sol,residential,8,4279,100,30.370477876993245,47.193172231178536,2%,49.96665555185062,20.929198621762808,35.45
6525,"['North Hollywood Way', 'Hollywood Way']",secondary,2,463,40,40.41134509,40.732205952371004,9%,37.51250416805602,33.366677781482714,35.44
6526,Rossmoyne Avenue,tertiary,4,242,28,32.620680438033034,51.69357735325811,12%,33.33889074135823,37.53473380015561,35.44
6527,Violet Avenue,residential,10,4568,102,30.1829523,42.30393344,2%,50.25564076914527,20.59575414026898,35.43
6528,Holmby Avenue,residential,4,136,20,38.37769489713241,45.95462632708805,15%,29.68211626097588,41.158163832388574,35.42
6529,Ridge Route Road,tertiary,3,4670,103,27.41903823183007,34.35466558634112,2%,50.38346115,20.45126153162165,35.42
6530,Brandon Circle,residential,14,215,26,34.500112765939676,36.11183040002673,12%,32.53306657774814,38.20162276314327,35.37
6531,"['Chaparral Drive', 'Longwood Avenue']",residential,1,137,20,42.77859451874004,42.77859451874004,15%,29.68211626097588,41.035900855840836,35.36
6532,West Mabel Avenue,residential,4,748,51,23.540725210287597,23.540725210287597,7%,40.49127486940091,30.210070023341114,35.35
6533,"['Pine Canyon Road', 'Old Ridge Route']",secondary,1,65,12,41.85558441992366,41.85558441992366,18%,25.39735467378015,45.29843281093698,35.35
6534,Old Ridge Route,secondary,1,65,12,41.85558441992366,41.85558441992366,18%,25.39735467378015,45.29843281093698,35.35
6535,Golden Gate Avenue,residential,4,1047,59,35.24421134843005,40.012070132061446,6%,42.353006557741466,28.342780926975657,35.35
6536,West Elmgate Street,tertiary,14,329,33,25.201755568787824,33.24151958368486,10%,35.20062242969878,35.47849283094365,35.34
6537,Chastain Avenue,residential,8,2667,85,37.97165920462424,62.05499218991454,3%,47.57141269311993,23.085472935422917,35.33
6538,Auto Centre Drive,tertiary,7,720,50,34.50258884345104,43.85321215867421,7%,40.23563410025564,30.421251528287208,35.33
6539,Leda Lane,residential,1,99,16,42.318133598402895,42.318133598402895,16%,27.664777147938203,42.969878848505054,35.32
6540,Mayerling Street,tertiary,22,5034,104,20.142502735618166,13.547783522807954,2%,50.58352784261421,20.04001333777926,35.31
6541,Casa Verde Drive,residential,14,11458,120,27.459431110750472,46.00829456134049,1%,53.051017005668555,17.572524174724908,35.31
6542,East Woodward Avenue,tertiary,8,1992,76,28.479246890583628,43.41071026,4%,46.07646993442259,24.50261198,35.29
6543,Monterey Boulevard,tertiary,6,1740,72,36.10431267,36.10431267,4%,45.27064577081249,25.24174724908303,35.26
6544,Sequoia Glen Drive,residential,6,390,36,22.492350014339376,33.673058128753645,9%,36.32877625875292,34.18361676,35.26
6545,West 235th Street,tertiary,8,3718,93,38.569292581671775,63.74637687212342,3%,48.91630543514505,21.573857952650883,35.25
6546,Maplegrove Street,residential,6,3801,94,37.549770152387154,62.03839054,2%,49.07191285984217,21.40713571190397,35.24
6547,Azusa Veterans Way,residential,16,1483,68,33.54309016263354,47.260779588529616,5%,44.39257530287874,26.08647327,35.24
6548,Highland View Avenue,residential,2,109,17,30.29509175806276,38.66874587569016,16%,28.16494387017895,42.31410470156719,35.24
6549,Centurion Way,tertiary,3,500,41,38.357821640479905,38.383959671558756,8%,37.78481716127598,32.67755918639546,35.23
6550,Wednesday Drive,residential,3,45,9,37.68345347778512,37.68345347778512,20%,23.324441480493498,47.132377459153055,35.23
6551,Northridge Drive,tertiary,20,1259,63,38.18894768495703,63.87772830926268,5%,43.32555296209848,27.120151161498278,35.22
6552,East Avenue R 4,residential,3,393,36,31.242847715863245,40.09037981239089,9%,36.32877625875292,34.10025564076914,35.21
6553,South Harcourt Avenue,tertiary,2,82,14,39.02369755339676,39.02369755339676,17%,26.581082583083248,43.847949316438815,35.21
6554,South Golden West Avenue,tertiary,10,3292,90,22.527084708103278,31.48351947,3%,48.360564632655326,22.04068022674225,35.20
6555,Bolling Avenue,residential,2,1180,61,36.38842019095032,47.808738525021504,5%,42.94764921640547,27.44248082694231,35.20
6556,22nd Street West,residential,20,2884,86,20.95042892822239,29.876500413475117,3%,47.671446037568074,22.618650661331554,35.15
6557,Franlie Drive,residential,2,1721,71,37.42764186,49.367571021659415,4%,45.02611981771702,25.197287984883847,35.11
6558,Via del Monte,tertiary,9,486,40,32.21435180931326,34.76594802743136,8%,37.51250416805602,32.68867400244526,35.10
6559,"['East Edna Place', 'Roxburgh Avenue']",residential,1,59,11,41.51707777508624,41.51707777508624,19%,24.630432366344337,45.559630988107145,35.10
6560,Roxburgh Avenue,residential,1,59,11,41.51707777508624,41.51707777508624,19%,24.630432366344337,45.559630988107145,35.10
6561,Explorer Way,residential,5,130,19,35.79925992131443,35.037630411720976,15%,29.131932866511058,41.058130487940424,35.10
6562,Beverly Boulevard,tertiary,10,4875,101,31.85629442769197,53.56298604208258,2%,50.10003334444815,20.073357785928643,35.09
6563,East Mountain Street,tertiary,67,3473,90,18.261664729469587,13.547783522807954,3%,48.360564632655326,21.74058019,35.05
6564,Sesnon Boulevard,secondary,18,154,21,18.325741354843316,13.547783522807954,14%,30.23785706,39.857730354562634,35.05
6565,Mission Drive,tertiary,16,829,52,29.369693213996342,30.382694187124635,6%,40.69689896632211,29.365344003556743,35.03
6566,North McDonald Avenue,tertiary,2,8,2,38.641963965017496,38.641963965017496,25%,16.622207402467488,53.423363343336675,35.02
6567,Golden Shore,primary,1,8,2,39.47517896372278,39.47517896372278,25%,16.622207402467488,53.423363343336675,35.02
6568,Firestone Place,residential,1,8,2,39.47517896372278,39.47517896372278,25%,16.622207402467488,53.423363343336675,35.02
6569,Mona Boulevard,tertiary,2,8,2,34.33159033387071,44.72349373940209,25%,16.622207402467488,53.423363343336675,35.02
6570,Pomering Road,residential,1,8,2,39.47517896372278,39.47517896372278,25%,16.622207402467488,53.423363343336675,35.02
6571,La Rosa Drive,tertiary,22,7100,108,25.611508428589545,33.694045123081935,2%,51.255974213626764,18.784039124152496,35.02
6572,Hallowell Avenue,residential,2,76,13,28.095425044062253,35.3692458,17%,26.14204734911637,43.87017895,35.01
6573,Backton Avenue,residential,1,28,6,40.37083288,40.37083288,21%,20.862509725464044,49.12748694009114,34.99
6574,Miner Street,tertiary,2,28,6,38.31974573368862,38.31974573368862,21%,20.862509725464044,49.12748694009114,34.99
6575,South Crescent Avenue,residential,2,28,6,38.31974573368862,38.31974573368862,21%,20.862509725464044,49.12748694009114,34.99
6576,Calcutta Street,residential,1,28,6,40.37083288,40.37083288,21%,20.862509725464044,49.12748694009114,34.99
6577,Palomino Lane,residential,2,2127,76,33.33998095508574,43.23607967122464,4%,46.07646993442259,23.902411915082805,34.99
6578,Pinto Lane,residential,2,2127,76,33.33998095508574,43.23607967122464,4%,46.07646993442259,23.902411915082805,34.99
6579,Hamlet Street,residential,2,84,14,38.84577795968826,38.84577795968826,17%,26.581082583083248,43.38668445037235,34.98
6580,Windsor Avenue,secondary,6,4275,96,28.07088801089235,43.73042257991764,2%,49.31088140491275,20.640213404468156,34.98
6581,East Hill Street,secondary,2,2346,78,38.73426497489914,42.73526316229107,3%,46.50994776036457,23.407802600866955,34.96
6582,Westmont Drive,tertiary,16,6798,106,27.597023083605503,39.945872348956286,2%,51.00589085250638,18.89518728465044,34.95
6583,Geneva Street,secondary,2,2455,79,37.11064427,48.89207464269903,3%,46.67667000111148,23.207735911970655,34.94
6584,Malton Place,residential,2,1938,73,37.83526984471712,49.97901301,4%,45.51517172390797,24.36367678114927,34.94
6585,West Barrel Springs Road,tertiary,2,122,18,39.00573853337454,39.00573853337454,15%,28.609536512170724,41.247082360786926,34.93
6586,Dona Pegita Drive,residential,4,94,15,25.685314115789737,33.66068519926159,16%,27.07013449,42.78092697565855,34.93
6587,La Plata Avenue,residential,8,6140,104,30.828224061745615,48.10866460068328,2%,50.58352784261421,19.25086139824386,34.92
6588,Sparklett Street,residential,2,2522,80,34.55649573577688,45.060851842261336,3%,46.80449038568412,23.013226631099254,34.91
6589,Ardsley Drive,residential,2,2522,80,34.55649573577688,45.060851842261336,3%,46.80449038568412,23.013226631099254,34.91
6590,"['West 43rd Place', 'Degnan Boulevard']",unclassified,1,34,7,40.57005270763551,40.57005270763551,21%,21.746137601422696,48.04379237523619,34.89
6591,East 51st Street,residential,2,34,7,29.735125337253688,37.82879624447656,21%,21.746137601422696,48.04379237523619,34.89
6592,Rochester Avenue,residential,15,644,46,18.397776979599108,13.547783522807954,7%,39.046348782927645,30.71579415360676,34.88
6593,Lockness Avenue,residential,2,104,16,38.793989157763725,38.793989157763725,15%,27.664777147938203,42.09180838,34.88
6594,Lewis Street,residential,3,40,8,24.15592606,29.459997327029573,20%,22.51305990885851,47.132377459153055,34.82
6595,Regent Avenue,residential,8,2590,80,19.76570265709966,13.547783522807954,3%,46.80449038568412,22.78537290207847,34.79
6596,Eldridge Avenue,tertiary,26,13253,116,25.463585275788223,50.36340912318217,1%,52.48416138712905,17.09458708458375,34.79
6597,Quarterhorse Lane,residential,1,23,5,39.95025769105474,39.95025769105474,22%,20.012226297654774,49.555407358008225,34.78
6598,Encinita Avenue,tertiary,1,54,10,41.04053727,41.04053727,19%,24.04690452373013,45.42625319550962,34.74
6599,Palms Boulevard,residential,10,1608,67,20.780465598035367,13.547783522807954,4%,44.13137712570857,25.325108369456483,34.73
6600,Matthew Place,residential,1,148,20,42.37117535521271,42.37117535521271,14%,29.68211626097588,39.752139602089585,34.72
6601,Knoxville Avenue,residential,7,2742,80,36.257113502199836,53.99922316797114,3%,46.80449038568412,22.52973213,34.67
6602,Downing Street,residential,2,70,12,38.49495059181236,38.49495059181236,17%,25.39735467378015,43.93131043681227,34.66
6603,Fano Street,residential,4,1838,70,31.09364167160888,48.63949982,4%,44.848282760920306,24.474824941647217,34.66
6604,Lauderdale Avenue,residential,2,478,38,33.99746903113176,44.222311785293655,8%,36.934533733466715,32.338557296876736,34.64
6605,"['Anderson Avenue', 'Lauderdale Avenue']",residential,2,478,38,33.99746903113176,44.222311785293655,8%,36.934533733466715,32.338557296876736,34.64
6606,South Avenue 17,residential,2,18,4,38.042633878229495,38.042633878229495,22%,19.084139157496942,50.17783705679671,34.63
6607,Cherry Gate Way,residential,2,1805,69,34.590429930586296,45.11175313447547,4%,44.659330888073804,24.541513837945985,34.60
6608,Scherzinger Lane,unclassified,2,340,32,39.59107729061036,39.59107729061036,9%,34.733800155607426,34.455929754362565,34.59
6609,Sagamore Way,residential,2,107,16,39.71418010808824,52.797378400728384,15%,27.664777147938203,41.49716572,34.58
6610,Garden Grove Freeway,motorway,2,239,26,28.220407293868043,35.55671917939809,11%,32.53306657774814,36.62331888407247,34.58
6611,"['Reynolds Avenue', 'Roberta Street']",residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6612,Reynolds Avenue,residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6613,Sinova Street,residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6614,33rd Street East,residential,2,4,1,37.53581362713733,49.52982867930202,25%,15.627431366010894,53.423363343336675,34.53
6615,Copper Lane,residential,2,4,1,37.53581362713733,49.52982867930202,25%,15.627431366010894,53.423363343336675,34.53
6616,"['Grandridge Place', 'Grandridge Avenue']",residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6617,Andy Street,residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6618,Purple Sage Lane,residential,2,4,1,37.53581362713733,49.52982867930202,25%,15.627431366010894,53.423363343336675,34.53
6619,Latrobe Street,residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6620,Roberta Street,residential,1,4,1,38.641963965017496,38.641963965017496,25%,15.627431366010894,53.423363343336675,34.53
6621,La Canada Way,residential,14,1671,67,26.670621429824386,37.24951343585289,4%,44.13137712570857,24.88607313548961,34.51
6622,38th Place,residential,2,1833,69,36.41755139203288,47.852435326645335,4%,44.659330888073804,24.35256196509948,34.51
6623,East Via Verde Street,secondary,2,275,28,30.31513904,38.698816792936675,10%,33.33889074135823,35.656329887740355,34.50
6624,Hercules Drive,residential,1,41,8,40.54165239690269,40.54165239690269,20%,22.51305990885851,46.42658663999111,34.47
6625,Electra Drive,residential,1,41,8,40.54165239690269,40.54165239690269,20%,22.51305990885851,46.42658663999111,34.47
6626,"['Hercules Drive', 'Electra Drive']",residential,1,41,8,40.54165239690269,40.54165239690269,20%,22.51305990885851,46.42658663999111,34.47
6627,Stonehurst Avenue,residential,6,258,27,40.11648303916736,66.68518255552678,10%,32.949872179615426,35.98977436923419,34.47
6628,Goodall Avenue,residential,4,293,29,24.433559978950356,24.433559978950356,10%,33.63899077470268,35.267311325997554,34.45
6629,Blandford Drive,tertiary,12,5088,96,22.668929642406678,22.668929642406674,2%,49.31088140491275,19.578748471712792,34.44
6630,"['Sarita Avenue', 'Silverstream Drive']",tertiary,1,35,7,40.29377615543324,40.29377615543324,20%,21.746137601422696,47.132377459153055,34.44
6631,"['Galeton Road', 'Stillmore Street']",tertiary,1,35,7,40.29377615543324,40.29377615543324,20%,21.746137601422696,47.132377459153055,34.44
6632,Stillmore Street,tertiary,1,35,7,40.29377615543324,40.29377615543324,20%,21.746137601422696,47.132377459153055,34.44
6633,Lost Springs Road,tertiary,1,35,7,40.29377615543324,40.29377615543324,20%,21.746137601422696,47.132377459153055,34.44
6634,Silverstream Drive,tertiary,1,35,7,40.29377615543324,40.29377615543324,20%,21.746137601422696,47.132377459153055,34.44
6635,Lashburn Street,residential,2,2366,75,37.71686560805901,49.801406650684534,3%,45.84861621,22.996554407024565,34.42
6636,Via Ramon,residential,4,1239,59,23.145000292356137,23.145000292356137,5%,42.353006557741466,26.48104924,34.42
6637,Via Segunda,residential,2,1239,59,32.047975642557034,41.29807170243157,5%,42.353006557741466,26.48104924,34.42
6638,"['Grace Avenue', 'Elwyn Drive', 'Morgan Street']",residential,1,13,3,39.23419397412231,39.23419397412231,23%,17.82260753584528,51.01144826053129,34.42
6639,Martelo Street,residential,1,56,10,40.74588404320188,40.74588404320188,18%,24.04690452373013,44.68711792819829,34.37
6640,South Martel Avenue,tertiary,2,56,10,38.17899713490983,38.17899713490983,18%,24.04690452373013,44.68711792819829,34.37
